MID,CHURN,CALL_CENTRE_CALLS,MFTR,EXTERNAL_CONGESTION_ERRORS,NORMAL_CALLS,SUBSCRIBER_ERRORS,QOS_CONGESTION,QOS_SUBSCRIBER,QOS_GROUP,USAGE_DIRECTION,EVENT_TYPE_DATA_USAGE_DIRECTION,EVENT_TYPE_INCOMING_USAGE_DIRECT,EVENT_TYPE_OUTGOING_USAGE_DIRECT,EVENT_TYPE_SMS_USAGE_DIRECTION,OUTGOING_OVERALL,INCOMING_OVERALL,SMS_OVERALL,DATA_OVERALL,USAGE_LIFESTYLE,LIFESTYLE
15023520336,"0",6,"Apple",6,590,0,0.010169,0.000000,"Fair",1.099745,,0.859788,1.314079,1.125367,0.483238,0.958814,0.327291,-1.000000,"High SMS","Daily Grinder"
15025059504,"0",,"Samsung",0,520,0,0.000000,0.000000,"Good",1.300368,,1.388498,1.238095,1.274510,-0.084050,1.183681,-0.706019,-1.000000,"Voice Caller","Daily Grinder"
15025211106,"0",,"Apple",1,440,0,0.002273,0.000000,"Good",0.971670,,0.848611,1.102564,0.963834,-0.203530,0.606637,-0.473740,-0.704217,"Other Usage","Daily Grinder"
15025281618,"0",,"LG",0,50,0,0.000000,0.000000,"Good",0.363683,,0.361111,0.666667,0.426954,-0.797903,-0.697127,-0.398841,-1.000000,"No Data Usage","Daily Grinder"
15025563120,"0",,"Apple",0,8,0,0.000000,0.000000,"Good",,,,,,-0.853380,-0.825445,-0.725153,-1.000000,"Low Overall","Homebody"
15025616970,"0",,"RIM",0,79,0,0.000000,0.000000,"Good",0.908259,0.000000,1.083333,1.359477,1.190226,-0.605505,-0.759159,0.832969,-0.743678,"High SMS","Daily Grinder"
15025625682,"0",1,"Nokia",0,524,0,0.000000,0.000000,"Good",1.159887,,1.519900,1.815315,0.144444,-0.140074,1.044978,-0.707535,-1.000000,"Voice Caller","Daily Grinder"
15025718742,"0",,"Apple",2,368,0,0.005435,0.000000,"Good",0.816148,0.000000,1.412523,0.799603,1.052465,-0.202009,0.544654,0.665111,-0.750624,"High SMS","Daily Grinder"
15026395188,"0",2,"Apple",0,346,0,0.000000,0.000000,"Good",1.248684,,1.521277,1.342723,0.882051,-0.028545,-0.228986,0.047384,-1.000000,"No Data Usage","Daily Grinder"
15027722940,"0",,"Apple",6,230,0,0.026087,0.000000,"Poor",0.954283,,1.203704,1.265207,0.393939,-0.172263,-0.273495,-0.551473,-1.000000,"Voice Caller","Norm Peterson"
15027724806,"0",,"Apple",2,125,0,0.016000,0.000000,"Poor",0.452222,,0.509804,0.555556,0.743530,-0.578709,-0.512192,-0.126208,-1.000000,"No Data Usage","Norm Peterson"
15029303064,"0",6,"LG",0,14,0,0.000000,0.000000,"Good",0.288889,,0.000000,0.866667,0.000000,-0.843325,-0.815641,-0.715145,-1.000000,"Low Overall","Homebody"
15029338620,"0",3,"Sony Ericsson",0,78,0,0.000000,0.000000,"Good",0.544628,,0.481481,0.265306,0.887097,-0.718575,-0.678427,-0.443945,-1.000000,"No Data Usage","Homebody"
15029441994,"0",,"Apple",0,28,0,0.000000,0.000000,"Good",0.200617,,0.361111,0.000000,0.240741,-0.851685,-0.684778,-0.708901,-1.000000,"No Data Usage","Homebody"
15031022136,"0",,"Apple",2,549,1,0.003643,0.001821,"Good",0.713324,,0.685654,0.640000,0.814318,0.269739,0.994259,-0.658871,-1.000000,"Voice Caller","Undef"
15031024134,"0",,"LG",0,2,0,0.000000,0.000000,"Good",0.000000,,,0.000000,,-0.878609,-1.000000,-1.000000,-1.000000,"Low Overall","Homebody"
15032258628,"0",,"Apple",0,165,0,0.000000,0.000000,"Good",1.765002,,1.637037,1.430000,2.227967,-0.413763,-0.526939,-0.164657,-1.000000,"No Data Usage","Daily Grinder"
15032261598,"0",2,"Apple",2,642,0,0.003115,0.000000,"Good",1.118416,0.000000,1.261814,1.095109,2.116743,0.568058,0.763896,-0.613686,-0.702376,"Voice Caller","Undef"
15032325186,"0",,"Samsung",2,238,0,0.008403,0.000000,"Fair",1.348325,,0.984848,0.883914,2.176211,-0.038605,-0.713329,-0.493764,-1.000000,"Voice Caller","Daily Grinder"
15032326236,"0",,"Samsung",1,657,0,0.001522,0.000000,"Good",1.671041,,1.521628,1.576637,1.914857,0.966347,0.086257,1.578271,-1.000000,"High SMS","Undef"
15032406924,"0",3,"Apple",0,58,0,0.000000,0.000000,"Good",0.258346,0.000000,0.000000,0.288889,0.744493,-0.796086,-0.697148,-0.628071,-0.753950,"Other Usage","Undef"
15032422284,"0",,"Apple",0,165,0,0.000000,0.000000,"Good",0.000000,,0.000000,0.000000,0.000000,-0.063482,0.160807,0.592687,-1.000000,"High SMS","Daily Grinder"
15032440110,"0",3,"RIM",0,395,0,0.000000,0.000000,"Good",0.933434,,0.937500,0.637255,1.225548,-0.240790,0.456871,0.846373,-1.000000,"High SMS","Daily Grinder"
15033060876,"0",,"Samsung",0,23,0,0.000000,0.000000,"Good",0.296768,,0.000000,0.196970,0.693333,-0.792077,-0.818488,-0.719868,-1.000000,"Low Overall","Homebody"
15033091620,"0",6,"Apple",4,396,0,0.010101,0.000000,"Fair",0.502717,,0.695473,0.802469,0.512925,0.268498,-0.383843,-0.542672,-1.000000,"Voice Caller","Daily Grinder"
15034210326,"0",,"Apple",0,86,0,0.000000,0.000000,"Good",1.649183,,2.166667,0.896552,1.884329,-0.613652,-0.687986,0.120967,-1.000000,"No Data Usage","Homebody"
15034258656,"0",,"Samsung",0,110,0,0.000000,0.000000,"Good",1.030418,,1.203704,0.887550,1.000000,-0.586233,-0.715709,-0.719264,-1.000000,"No Data Usage","Undef"
15036732816,"0",,"Apple",2,121,0,0.016529,0.000000,"Poor",1.345735,,1.674242,0.866667,1.496296,-0.627581,-0.503123,-0.445980,-1.000000,"No Data Usage","Daily Grinder"
15036772824,"1",,"Nokia",0,10,0,0.000000,0.000000,"Good",0.000000,,0.000000,0.000000,0.000000,-0.860332,-0.829968,-0.660858,-1.000000,"No Data Usage","Homebody"
15036998394,"0",1,"Apple",1,114,0,0.008772,0.000000,"Fair",1.520091,,2.166667,1.586854,0.806752,-0.618934,-0.710169,-0.064615,-1.000000,"No Data Usage","Homebody"
15037034526,"1",,"Nokia",0,95,0,0.000000,0.000000,"Good",1.717209,,2.600000,1.511628,1.040000,-0.685185,-0.641536,-0.718090,-1.000000,"No Data Usage","Homebody"
15038412198,"0",7,"Apple",5,468,0,0.010684,0.000000,"Fair",1.306645,,1.248188,1.279528,1.392218,0.320472,0.496940,0.729926,-1.000000,"High SMS","Daily Grinder"
15038417730,"1",,"Motorola",5,143,0,0.034965,0.000000,"Poor",0.096976,0.000000,0.064677,0.136842,0.186386,-0.590746,-0.432227,1.809174,-0.681739,"High SMS","Daily Grinder"
15038426010,"0",1,"Apple",0,311,0,0.000000,0.000000,"Good",1.424293,,1.483221,1.308176,1.481481,-0.437946,0.196135,-0.480941,-1.000000,"No Data Usage","Daily Grinder"
15038432634,"0",4,"Apple",3,631,0,0.004754,0.000000,"Good",0.976741,,0.805695,1.190476,0.934053,0.708560,0.570130,0.592971,-1.000000,"High SMS","Daily Grinder"
15038453748,"0",,"Samsung",0,180,0,0.000000,0.000000,"Good",0.796416,,0.730924,0.827715,0.830609,-0.506154,-0.348657,0.110295,-1.000000,"No Data Usage","Daily Grinder"
12253084890,"0",,"Samsung",0,81,0,0.000000,0.000000,"Good",1.104350,,1.765432,1.547619,0.000000,-0.692457,-0.648708,-0.728124,-1.000000,"No Data Usage","Homebody"
12295801788,"0",,"HTC",0,41,0,0.000000,0.000000,"Good",2.319043,4.838515,0.000000,3.333333,1.104326,-0.819159,-0.718936,-0.096330,-0.227531,"Other Usage","Daily Grinder"
12295808808,"0",,"Apple",0,132,0,0.000000,0.000000,"Good",2.260263,5.777778,0.503876,1.228856,1.530541,-0.603379,-0.559274,1.403514,-0.024463,"High SMS","Daily Grinder"
12295822824,"0",,"RIM",0,30,0,0.000000,0.000000,"Good",0.000000,0.000000,0.000000,0.000000,0.000000,-0.844357,-0.755826,-0.560357,-0.749709,"Other Usage","Undef"
12295835388,"0",5,"Samsung",1,440,0,0.002273,0.000000,"Good",2.508896,7.163265,3.279279,1.308176,0.793760,0.296135,-0.055202,2.440171,-0.690565,"High SMS","Undef"
12299441106,"0",,"Samsung",0,348,0,0.000000,0.000000,"Good",0.441449,,0.694969,0.688474,0.382353,-0.076464,-0.275232,-0.714457,-1.000000,"Voice Caller","Daily Grinder"
12299897694,"0",,"Samsung",0,76,0,0.000000,0.000000,"Good",1.012681,,1.625000,1.413043,0.000000,-0.694660,-0.740117,-0.722898,-1.000000,"No Data Usage","Homebody"
12299937264,"0",,"Samsung",1,488,0,0.002049,0.000000,"Good",0.012471,,0.025341,0.012071,0.000000,0.272521,0.084953,-0.694944,-1.000000,"Voice Caller","Daily Grinder"
13573324476,"0",,"Apple",0,14,0,0.000000,0.000000,"Good",,,,,,-0.859867,-0.828776,-0.717249,-0.730029,"Low Overall","Homebody"
13574223636,"0",,"Apple",3,288,0,0.010417,0.000000,"Fair",138.152128,543.111111,2.919298,2.096774,4.481330,-0.334532,0.014463,-0.213803,-0.511688,"Other Usage","Daily Grinder"
13580642076,"0",,"RIM",2,540,0,0.003704,0.000000,"Good",1.070914,1.086636,0.878788,0.868924,1.449309,0.685542,0.193801,0.945281,1.181269,"High SMS","Night Shift"
13580754588,"0",,"Apple",0,897,0,0.000000,0.000000,"Good",1.641640,5.226263,0.798883,1.172303,1.010753,0.811266,1.282293,0.236525,-0.059865,"High SMS","Night Shift"
13580778324,"0",,"RIM",0,36,0,0.000000,0.000000,"Good",3.851852,,8.666667,1.444444,1.444444,-0.718835,-0.834574,-0.726880,-1.000000,"Low Overall","Homebody"
13587398958,"0",1,"RIM",0,11,0,0.000000,0.000000,"Good",0.000000,0.000000,0.000000,0.000000,0.000000,-0.856164,-0.837589,-0.558560,-0.722214,"Other Usage","Undef"
13600731558,"0",,"Samsung",0,93,0,0.000000,0.000000,"Good",5.280696,16.370370,1.733333,1.829630,1.189452,-0.694796,-0.648267,1.183088,-0.735445,"High SMS","Daily Grinder"
13604892036,"0",2,"Motorola",0,27,0,0.000000,0.000000,"Good",2.610733,5.179487,0.722222,3.250000,1.291222,-0.832005,-0.801588,-0.067671,-0.361226,"Other Usage","Night Shift"
13604945916,"0",,"Apple",1,139,0,0.007194,0.000000,"Fair",3.132277,4.488889,3.250000,2.091954,2.698265,-0.456633,-0.699184,-0.452453,-0.002717,"Other Usage","Daily Grinder"
13607374830,"0",,"HTC",1,670,1,0.001493,0.001493,"Good",0.597704,1.341164,0.384409,0.775969,0.486977,0.851362,1.273110,2.285429,2.708738,"High SMS","Night Shift"
14992654896,"0",,"Apple",16,304,1,0.052632,0.003289,"Poor",1.369455,1.936352,0.839793,1.000000,0.594942,-0.238312,0.135832,0.367275,-0.347251,"High SMS","Daily Grinder"
14992702224,"0",2,"Apple",1,588,0,0.001701,0.000000,"Good",2.034858,,1.077348,1.250559,1.478193,0.376109,0.285752,-0.536138,-1.000000,"Voice Caller","Norm Peterson"
15012137550,"0",,"Apple",0,205,0,0.000000,0.000000,"Good",1.412465,,1.354167,0.977444,4.730713,-0.272242,-0.534043,-0.552139,-1.000000,"No Data Usage","Daily Grinder"
15012163602,"0",2,"Apple",0,117,0,0.000000,0.000000,"Good",,,,,,-0.582957,-0.586425,-0.699207,-1.000000,"No Data Usage","Daily Grinder"
15012518526,"1",6,"Apple",2,452,0,0.004425,0.000000,"Good",1.877530,,1.864341,1.400552,2.367698,0.748401,-0.204172,-0.461541,-1.000000,"Voice Caller","Daily Grinder"
15012523356,"0",4,"Apple",5,675,0,0.007407,0.000000,"Fair",0.870367,,0.666667,0.795699,1.148734,0.743568,0.782009,0.851480,-1.000000,"High SMS","Undef"
15012739152,"0",,"HTC",0,25,0,0.000000,0.000000,"Good",1.253336,,1.625000,1.155556,0.979452,-0.822868,-0.793566,-0.652376,-1.000000,"No Data Usage","Homebody"
15012745290,"0",,"RIM",0,49,0,0.000000,0.000000,"Good",0.528237,,0.000000,1.083333,0.501377,-0.773347,-0.821407,-0.700310,-1.000000,"Low Overall","Undef"
15012800262,"0",2,"Samsung",2,213,0,0.009390,0.000000,"Fair",1.337358,,1.925926,1.578366,0.507783,-0.022003,-0.620034,-0.236397,-1.000000,"Voice Caller","Daily Grinder"
15012814692,"0",1,"Nokia",1,467,0,0.002141,0.000000,"Good",1.321778,,0.782796,1.015873,2.166667,0.135435,0.053322,-0.727203,-1.000000,"Voice Caller","Daily Grinder"
15012831402,"0",,"Apple",0,100,0,0.000000,0.000000,"Good",1.230520,,0.902778,2.006173,0.782609,-0.570338,-0.703145,-0.303618,-1.000000,"No Data Usage","Daily Grinder"
15012832770,"0",,"Samsung",0,58,0,0.000000,0.000000,"Good",0.947917,,0.541667,1.354167,,-0.703672,-0.811369,-1.000000,-1.000000,"Low Overall","Homebody"
15012903132,"0",,"Apple",0,255,0,0.000000,0.000000,"Good",0.795595,,1.121569,0.634820,0.630397,-0.120037,-0.132477,0.711906,-1.000000,"High SMS","Daily Grinder"
15012903624,"1",,"Apple",4,319,0,0.012539,0.000000,"Fair",0.000000,,0.000000,0.000000,0.000000,0.037137,-0.104530,-0.563553,-1.000000,"Voice Caller","Daily Grinder"
15012935340,"0",,"HTC",1,352,0,0.002841,0.000000,"Good",1.124656,,1.178363,0.893471,1.302135,-0.115123,0.019416,0.051954,-1.000000,"No Data Usage","Daily Grinder"
15012940842,"0",,"Apple",0,159,0,0.000000,0.000000,"Good",0.894995,,1.130435,0.847826,0.706724,-0.684774,-0.267479,-0.410971,-1.000000,"No Data Usage","Norm Peterson"
15012943974,"0",9,"RIM",8,1089,0,0.007346,0.000000,"Fair",1.088896,,0.878931,0.911111,1.476645,1.457761,1.734186,-0.083049,-1.000000,"No Data Usage","Undef"
15013086198,"0",,"Samsung",0,48,0,0.000000,0.000000,"Good",0.782407,,1.805556,0.270833,0.270833,-0.768272,-0.746911,-0.719396,-1.000000,"Low Overall","Homebody"
15013124952,"0",7,"Samsung",0,70,0,0.000000,0.000000,"Good",1.072744,,1.902439,1.746269,0.642269,-0.553972,-0.543840,0.278198,-1.000000,"High SMS","Daily Grinder"
15013144890,"0",,"Apple",1,260,0,0.003846,0.000000,"Good",2.499637,,2.437500,2.455556,2.605856,-0.110840,-0.282282,-0.650806,-1.000000,"Voice Caller","Daily Grinder"
15013171164,"1",,"Apple",2,684,0,0.002924,0.000000,"Good",0.505748,,0.713959,0.925094,0.889685,0.282969,1.519926,2.083263,-1.000000,"High SMS","Daily Grinder"
15013185882,"0",16,"Apple",1,232,0,0.004310,0.000000,"Good",0.945690,,0.976526,1.127854,0.732689,-0.260202,-0.286248,-0.639003,-1.000000,"No Data Usage","Daily Grinder"
15013191186,"0",,"Apple",0,281,0,0.000000,0.000000,"Good",0.959201,,0.875000,1.069959,0.932644,-0.267835,-0.148700,0.163239,-1.000000,"No Data Usage","Daily Grinder"
15013265676,"0",1,"HTC",4,153,0,0.026144,0.000000,"Poor",0.940838,,0.975000,0.777778,1.069735,-0.406855,-0.634910,-0.600393,-1.000000,"No Data Usage","Daily Grinder"
15013320366,"0",3,"LG",0,188,0,0.000000,0.000000,"Good",1.444444,,1.203704,2.373016,0.756614,-0.427115,-0.406789,-0.635082,-1.000000,"No Data Usage","Norm Peterson"
15013821744,"0",1,"Apple",0,276,0,0.000000,0.000000,"Good",0.726942,,0.799353,0.879538,0.501935,0.130162,-0.046861,1.806595,-1.000000,"High SMS","Daily Grinder"
15013892928,"0",,"Apple",1,293,0,0.003413,0.000000,"Good",1.492943,,1.000000,1.405926,2.072904,0.145885,-0.511882,-0.234301,-1.000000,"Voice Caller","Daily Grinder"
15013893504,"0",1,"Apple",0,148,0,0.000000,0.000000,"Good",1.375804,,1.151899,1.695652,1.279860,-0.684016,-0.357753,1.494032,-1.000000,"High SMS","Daily Grinder"
15015229476,"0",,"Samsung",3,431,1,0.006961,0.002320,"Fair",1.201647,,1.178922,1.212687,1.213333,0.282154,0.061546,-0.715451,-1.000000,"Voice Caller","Daily Grinder"
15015333792,"1",,"LG",0,184,0,0.000000,0.000000,"Good",0.000000,,0.000000,0.000000,0.000000,-0.483248,-0.320790,1.048711,-1.000000,"High SMS","Daily Grinder"
15015353628,"0",2,"RIM",2,654,0,0.003058,0.000000,"Good",1.314706,,0.877301,1.102207,1.964610,0.379951,1.305479,0.167200,-1.000000,"No Data Usage","Undef"
15015420690,"0",,"Apple",3,656,0,0.004573,0.000000,"Good",0.675861,,0.889303,0.930368,0.883772,1.200886,0.881908,-0.661343,-1.000000,"Voice Caller","Undef"
15015708552,"0",3,"Apple",5,539,0,0.009276,0.000000,"Fair",1.071591,,1.411985,1.113519,0.689269,0.427505,0.340746,-0.105559,-1.000000,"No Data Usage","Norm Peterson"
15015709368,"0",,"Apple",2,480,0,0.004167,0.000000,"Good",1.356596,,1.512821,1.711934,0.845034,0.150228,0.305867,-0.245353,-1.000000,"Voice Caller","Norm Peterson"
15015760014,"0",,"Samsung",3,56,0,0.053571,0.000000,"Poor",0.920153,,0.288889,0.928571,1.542999,-0.730096,-0.772671,-0.274865,-1.000000,"No Data Usage","Homebody"
15015763584,"0",2,"Apple",0,95,0,0.000000,0.000000,"Good",1.106964,,1.283951,1.028249,2.115658,-0.650014,-0.657379,0.385111,-1.000000,"High SMS","Norm Peterson"
15015776436,"0",,"Apple",4,367,0,0.010899,0.000000,"Fair",1.032914,,0.934251,0.834568,1.329923,-0.366166,0.371733,-0.528381,-1.000000,"No Data Usage","Norm Peterson"
15015790212,"0",1,"Apple",1,406,0,0.002463,0.000000,"Good",1.643184,,1.678679,2.402844,0.848029,0.285630,0.003403,0.503739,-1.000000,"High SMS","Daily Grinder"
15015974490,"0",,"Samsung",0,261,0,0.000000,0.000000,"Good",2.691281,,2.004975,1.599206,4.469663,-0.445196,0.215046,-0.476377,-1.000000,"No Data Usage","Daily Grinder"
15016042014,"0",,"Apple",0,419,0,0.000000,0.000000,"Good",1.345488,,1.008251,1.095506,1.932707,-0.136848,0.516508,-0.613922,-1.000000,"Voice Caller","Daily Grinder"
15016054872,"0",,"Apple",1,113,0,0.008850,0.000000,"Fair",3.873565,,3.219048,2.125786,6.275862,-0.625833,-0.540668,-0.688329,-1.000000,"No Data Usage","Homebody"
15016424838,"0",,"LG",6,256,0,0.023438,0.000000,"Poor",0.843130,,0.733871,1.062893,1.575758,-0.477646,-0.156333,-0.722432,-1.000000,"No Data Usage","Daily Grinder"
15016809492,"0",,"Nokia",0,18,0,0.000000,0.000000,"Good",0.776536,,0.270833,1.155556,0.903220,-0.804691,-0.770173,0.917054,-1.000000,"High SMS","Homebody"
15018291378,"1",,"Apple",7,278,0,0.025180,0.000000,"Poor",1.221229,,0.975000,1.430622,1.258065,-0.015188,-0.351259,-0.589284,-1.000000,"Voice Caller","Daily Grinder"
15018355116,"1",,"Samsung",0,208,0,0.000000,0.000000,"Good",2.321902,,0.807910,2.633987,3.523810,-0.309989,-0.403711,-0.655251,-1.000000,"No Data Usage","Daily Grinder"
15018376452,"0",7,"RIM",0,66,0,0.000000,0.000000,"Good",1.089940,,0.444444,1.083333,1.742044,-0.793028,-0.644848,-0.077410,-1.000000,"No Data Usage","Daily Grinder"
15018402834,"0",,"RIM",2,334,0,0.005988,0.000000,"Good",1.213896,,1.309028,1.109005,1.223654,0.079729,-0.150420,2.463472,-1.000000,"High SMS","Daily Grinder"
15018547416,"1",,"Apple",4,342,0,0.011696,0.000000,"Fair",0.909298,,1.190840,1.288889,1.157462,-0.129537,-0.071562,0.938376,-1.000000,"High SMS","Daily Grinder"
15018923286,"0",,"Apple",0,82,0,0.000000,0.000000,"Good",0.595052,,0.742857,0.590909,0.451389,-0.647971,-0.634746,0.484395,-1.000000,"High SMS","Daily Grinder"
15019034040,"0",,"Apple",0,133,0,0.000000,0.000000,"Good",0.728945,,0.572327,0.619048,0.995459,-0.640357,-0.513411,0.522841,-1.000000,"High SMS","Daily Grinder"
15019139316,"0",,"Samsung",0,17,0,0.000000,0.000000,"Good",0.252186,,0.000000,0.000000,1.008743,-0.869601,-0.810197,-0.506534,-1.000000,"No Data Usage","Homebody"
15019173564,"0",,"Samsung",0,49,0,0.000000,0.000000,"Good",0.398942,,0.577778,0.619048,0.000000,-0.758940,-0.771315,-0.718655,-1.000000,"Low Overall","Undef"
15019200150,"0",2,"Samsung",0,231,0,0.000000,0.000000,"Good",0.970521,,1.293532,0.647510,,-0.149602,-0.321315,-1.000000,-1.000000,"Voice Caller","Daily Grinder"
15019228368,"1",,"RIM",0,4,0,0.000000,0.000000,"Good",0.742009,,,1.444444,0.039574,-0.875826,-1.000000,-0.668203,-1.000000,"No Data Usage","Homebody"
15019238418,"0",6,"LG",1,507,0,0.001972,0.000000,"Good",0.743911,,0.234234,0.737810,1.259690,0.876888,-0.174312,-0.646260,-1.000000,"Voice Caller","Daily Grinder"
15020555172,"0",2,"LG",0,76,0,0.000000,0.000000,"Good",0.826855,,0.990476,0.234234,1.255855,-0.751066,-0.582265,0.947443,-1.000000,"High SMS","Homebody"
15021259134,"0",10,"Nokia",1,364,0,0.002747,0.000000,"Good",1.226109,,0.678715,1.533608,1.466003,0.252388,-0.346834,-0.613584,-1.000000,"Voice Caller","Daily Grinder"
15021705072,"0",,"Apple",1,452,0,0.002212,0.000000,"Good",1.118783,,0.714286,1.448958,1.193105,0.500716,-0.248385,-0.024334,-1.000000,"No Data Usage","Daily Grinder"
15021863658,"1",4,"LG",0,331,0,0.000000,0.000000,"Good",1.583104,,1.265487,2.052632,1.431193,-0.048371,-0.018233,-0.670962,-1.000000,"Voice Caller","Daily Grinder"
15022092096,"0",,"Apple",0,578,0,0.000000,0.000000,"Good",1.090397,,0.866667,0.955882,1.448643,1.047018,0.082484,-0.575838,-1.000000,"Voice Caller","Norm Peterson"
15022123452,"0",3,"Apple",4,873,0,0.004582,0.000000,"Good",1.036517,,0.851724,0.881460,1.376366,1.220996,0.949356,-0.490327,-1.000000,"Voice Caller","Delivering the Goods"
15024175254,"0",,"Nokia",0,7,0,0.000000,0.000000,"Good",1.083333,,0.000000,2.166667,,-0.865147,-0.836068,-1.000000,-1.000000,"Low Overall","Homebody"
15025207092,"0",,"Apple",0,52,0,0.000000,0.000000,"Good",2.862398,,1.857143,5.296296,1.433756,-0.789294,-0.740768,-0.303690,-1.000000,"No Data Usage","Homebody"
15025383072,"1",,"LG",1,126,0,0.007937,0.000000,"Fair",0.601134,,0.709091,0.821839,0.873605,-0.676123,-0.471121,-0.261053,-1.000000,"No Data Usage","Norm Peterson"
15025530630,"0",,"Samsung",0,116,0,0.000000,0.000000,"Good",2.535411,,1.796748,3.274074,,-0.570943,-0.459450,-1.000000,-1.000000,"No Data Usage","Homebody"
15025956042,"1",,"Samsung",1,198,0,0.005051,0.000000,"Good",1.270061,,1.666667,2.189964,1.223615,-0.374594,-0.315374,-0.227261,-1.000000,"No Data Usage","Daily Grinder"
15027743460,"0",7,"Apple",0,221,0,0.000000,0.000000,"Good",0.000000,0.000000,0.000000,0.000000,0.000000,-0.361696,-0.344809,-0.482962,-0.743747,"Other Usage","Daily Grinder"
15027766092,"0",,"Apple",0,128,0,0.000000,0.000000,"Good",1.321018,,1.397849,0.962963,1.602241,-0.701132,-0.402317,-0.551532,-1.000000,"No Data Usage","Daily Grinder"
15028225296,"0",,"RIM",0,339,0,0.000000,0.000000,"Good",0.651462,0.000000,1.430421,0.962963,0.863924,-0.168053,-0.067844,-0.076034,-0.697762,"Other Usage","Daily Grinder"
15028251078,"0",,"RIM",0,128,0,0.000000,0.000000,"Good",0.628108,,0.513158,0.000000,1.371167,-0.716365,-0.407929,-0.213930,-1.000000,"No Data Usage","Daily Grinder"
15028855668,"0",,"Apple",0,129,0,0.000000,0.000000,"Good",1.037729,0.000000,2.333333,0.787879,1.029703,-0.653408,-0.516999,0.386239,-0.753756,"High SMS","Homebody"
15029286948,"1",1,"Apple",9,1126,1,0.007993,0.000888,"Fair",0.497587,,0.513037,0.448745,0.530980,2.104555,1.651375,0.645714,-1.000000,"High SMS","Night Shift"
15029308614,"0",,"LG",2,152,0,0.013158,0.000000,"Fair",1.227788,,1.824561,0.873385,0.985418,-0.334521,-0.693535,2.436994,-1.000000,"High SMS","Daily Grinder"
15029408700,"0",,"Samsung",0,534,0,0.000000,0.000000,"Good",0.754361,0.000000,1.019608,1.378788,0.619048,0.669212,0.441223,-0.676113,-0.753848,"Voice Caller","Daily Grinder"
15029995866,"0",,"LG",0,74,0,0.000000,0.000000,"Good",1.834428,,1.489583,2.630952,1.382747,-0.733036,-0.601107,-0.590302,-1.000000,"No Data Usage","Daily Grinder"
15030223110,"1",3,"Apple",7,406,0,0.017241,0.000000,"Poor",1.182367,,1.468519,0.894180,1.184404,-0.063574,0.457130,0.226224,-1.000000,"High SMS","Daily Grinder"
15030223848,"0",,"Apple",1,374,0,0.002674,0.000000,"Good",0.712538,,0.777778,0.660688,0.699148,-0.027063,0.206698,-0.418074,-1.000000,"Voice Caller","Daily Grinder"
