MAST,Voice QoS,Call Count_Sum,LONGITUDE,LATITUDE,ADDRESS,SITE_TYPE,CELL_ID,CELL_NAME
"anon_S1310",0.997000,100504.000000,106.645560,10.758420,"208 Han Hai Nguyen, p.9","Outdoor","452-01-20020-3530","Cell_S1310"
"anon_S1311",0.987000,100500.000000,106.675930,10.764930,"69/58 Ho Thi Ky, p.1","Outdoor","452-01-22102-3452","Cell_S1311"
"anon_S1312",0.997000,100481.000000,106.597040,10.889420,"16/151 Tran Khac Chan, KP 5, TT.Hoc Mon,TP.HCM","Outdoor","452-01-22190-5808","Cell_S1312"
"anon_S1313",0.996000,100446.000000,106.698390,10.791670,"61A Mai Thi Luu, p.DaKao","Outdoor","452-01-20064-1191","Cell_S1313"
"anon_S1314",0.998000,100339.000000,106.688820,10.826560,"619 Phan Van Tri, P.7, Go Vap","Outdoor","452-01-20184-5136","Cell_S1314"
"anon_S1315",0.997000,100331.000000,106.668880,10.764140,"Vinh Vien P.4 Q.10","Outdoor","452-01-22102-3419","Cell_S1315"
"anon_S1316",0.994000,100291.000000,106.662210,10.751740,"17 Tran Dien, p.10, Q.05, TP.HCM","Outdoor","452-01-20010-2365","Cell_S1316"
"anon_S1317",0.994000,100232.000000,106.730290,10.797880,"Lo B28 khu Hai Quan  so 1  Tran Nao  phuong Binh An  Q.2","Outdoor","452-01-20004-1537","Cell_S1317"
"anon_S1318",0.996000,100179.000000,106.671010,10.745460,"148 Nguyen Duy P9 Q8 TP.HCM","Outdoor","452-01-22080-3016","Cell_S1318"
"anon_S1319",0.995000,100175.000000,106.619870,10.652830,"C5/25 Ap 3, Xa Hung Long","Outdoor","452-01-20050-5475","Cell_S1319"
"anon_S1320",0.997000,100065.000000,106.678670,10.777170,"285 Lo C140  CMT8  P.12-Q.10","Outdoor","452-01-20060-3402","Cell_S1320"
"anon_S1321",0.996000,100031.000000,106.662030,10.792750,"174 Pham Van Hai P.3 Q. Tan Binh - HCM","Outdoor","452-01-22230-4543","Cell_S1321"
"anon_S1322",0.997000,99922.000000,106.661440,10.769240,"7B/37 Thanh Thai, p.14, Q10, TP.HCM;","Outdoor","452-01-20100-3456","Cell_S1322"
"anon_S1323",0.997000,99799.000000,106.606300,10.818920,"So 77/38/14, duong Phan Dang Giang, khu pho 1, phuong Binh Hung Hoa, quan Binh Tan, thanh pho Ho Chi Minh.","Outdoor","452-01-20026-3911","Cell_S1323"
"anon_S1324",0.996000,99791.000000,106.672480,10.785990,"205/39/12 Tran Van Dang  p.11","Outdoor","452-01-22032-1853","Cell_S1324"
"anon_S1325",0.994000,99738.000000,106.613330,10.846710,"16C QL 22 P. Trung My Tay - Q.12","Outdoor","452-01-22122-3603","Cell_S1325"
"anon_S1326",0.997000,99658.000000,106.797456,10.846880,"9A Le Van Viet  Phuong Tang Nhon Phu A  Q9","Outdoor","452-01-20018-3250","Cell_S1326"
"anon_S1327",0.996000,99595.000000,106.696390,10.788630,"127/133BIS-Dien Bien Phu  P.Da Kao  Q1","Outdoor","452-01-20064-1016","Cell_S1327"
"anon_S1328",0.997000,99534.000000,106.717400,10.738890,"198/4D Nguyen Thi Thap","Outdoor","452-01-22070-2759","Cell_S1328"
"anon_S1329",0.995000,99501.000000,106.702741,10.774395,"127 Nguyen Hue, P.Ben Nghe","Outdoor","452-01-22010-1181","Cell_S1329"
"anon_S1330",0.996000,99434.000000,106.702150,10.751190,"Khu 4 Tran Xuan Soan, Phuong Tan Hung, Quan 7, TP. HCM","Outdoor","452-01-20072-2779","Cell_S1330"
"anon_S1331",0.996000,99395.000000,106.641100,10.778870,"32/72 Khuong Viet  p Phu Trung  Tan Phu","Outdoor","452-01-20086-4714","Cell_S1331"
"anon_S1332",0.996000,99386.000000,106.716400,10.757120,"460/8 Nguyen Tat Thanh  F. 18  Quan 4","Outdoor","452-01-20008-2228","Cell_S1332"
"anon_S1333",0.994000,99335.000000,106.605880,10.844141,"10/1B Lien Ap so 8  Ap Dong Lan  xa Ba Diem","Outdoor","452-01-20190-5828","Cell_S1333"
"anon_S1440",0.995000,95163.000000,106.594000,10.754300,"11 duong 52 KP9  P.Tan Tao  Q.BTan","Outdoor","452-01-20140-3822","Cell_S1440"
"anon_S1441",0.997000,95115.000000,106.681230,10.787310,"262/87 Le Van sy - Phuong 14 -  Quan 3 - TP.HCM","Outdoor","452-01-22032-1819","Cell_S1441"
"anon_S1442",0.996000,95088.000000,106.642031,10.790797,"55 Bau Cat 6 (DB 37 cu)  p.14","Outdoor","452-01-20160-4505","Cell_S1442"
"anon_S1443",0.997000,95037.000000,106.684770,10.810530,"99/2A Nguyen Thuong Hien, p.5","Outdoor","452-01-20032-4084","Cell_S1443"
"anon_S1444",0.997000,94987.000000,106.662060,10.762990,"114 Nguyen Kim, p.6","Outdoor","452-01-22102-3439","Cell_S1444"
"anon_S1445",0.992000,94960.000000,106.713200,10.728290,"Dai H7 009 KP.My Hung, Dai lo Nguyen Van Linh, P.Tan Phong, Q.7","Outdoor","452-01-20072-2721","Cell_S1445"
"anon_S1954",0.997000,73698.000000,106.723850,10.833030,"58/21/2/6 Duong 47 - P. Hiep Binh Chanh - Q.Thu Duc","Outdoor","452-01-20046-5022","Cell_S1954"
"anon_S1955",0.998000,73678.000000,106.682620,10.775220,"335/5 Dien Bien Phu, P4","Outdoor","452-01-22032-1878","Cell_S1955"
"anon_S1956",0.996000,73661.000000,106.695970,10.773530,"156/1 Ly Tu Trong, phuong Ben Thanh, quan 1","Outdoor","452-01-22010-1113","Cell_S1956"
"anon_S1957",0.998000,73591.000000,106.620490,10.745690,"22 Hoang van Hop, Khu pho 4, p.An Lac","Outdoor","452-01-22140-3855","Cell_S1957"
"anon_S1958",0.994000,73583.000000,106.654940,10.844880,"106/E14 Le Van Tho P.11 Q.Go Vap TP.HCM","Outdoor","452-01-20180-5116","Cell_S1958"
"anon_S1959",0.996000,73544.000000,106.687370,10.822615,"12 Nguyen Van Bao, P.4, Q. Go Vap, TP.HCM","Outdoor","452-01-22182-5240","Cell_S1959"
"anon_S1960",0.996000,73479.000000,106.720844,10.736195,"31 Lo M Khu B, Khu pho 1, p.Tan Phu","Outdoor","452-01-22070-2760","Cell_S1960"
"anon_S1961",0.995000,73385.000000,106.693080,10.768400,"203 Pham Ngu Lao Q.1","Outdoor","452-01-22010-1060","Cell_S1961"
"anon_S1962",0.994000,73351.000000,106.704540,10.777250,"52 Hai Ba Trung - P.Ben Nghe - Q.1 - TP.HCM","Outdoor","452-01-20064-1007","Cell_S1962"
"anon_S1963",0.997000,73350.000000,106.592380,10.688360,"D5/28 Ap 4-TT.Tan Tuc-Binh Chanh-HCM","Outdoor","452-01-22132-5466","Cell_S1963"
"anon_S1964",0.996000,73337.000000,106.699100,10.798470,"242 Bui Huu Nghia  phuong 2  Binh Thanh","Outdoor","452-01-22150-4006","Cell_S1964"
"anon_S1965",0.997000,73327.000000,106.680310,10.758270,"60 Nguyen Trai  p.3","Outdoor","452-01-20058-2331","Cell_S1965"
"anon_S1966",0.992000,73245.000000,106.764180,10.768570,"thua 733-10, to 21, nen A10, KDC so 1, P.Thanh My Loi, Q2","Outdoor","452-01-20022-1562","Cell_S1966"
"anon_S1967",0.996000,73244.000000,106.664900,10.805100,"Thua dat so 32 to ban do so 62 ( dia chi: A12 Phan Dinh Giot) - Phuong 2 - Quan Tan Binh/ Phan Manh Cuong - Nguyen Le My Dung/ 0903806100","Outdoor","452-01-20042-4614","Cell_S1967"
"anon_S1968",0.995000,73233.000000,106.644690,10.698520,"D21/568A Trinh Quang Nghi, xa Phong Phu","Outdoor","452-01-20050-6213","Cell_S1968"
"anon_S1969",0.994000,73208.000000,106.639240,10.761830,"106i/46/15 Lac Long Quan F3Q11","Outdoor","452-01-22112-3541","Cell_S1969"
"anon_S1970",0.997000,73192.000000,106.714330,10.751010,"253/30 Tran Xuan Soan  kp4","Outdoor","452-01-20072-2743","Cell_S1970"
"anon_S1971",0.998000,73177.000000,106.617040,10.795940,"239 Go Dau, Phuong Tan Quy, Q.TanPhu","Outdoor","452-01-22242-4702","Cell_S1971"
"anon_S1972",0.995000,73125.000000,106.675807,10.838169,"286 Nguyen Oanh  p. 17  Q. Go Vap  TpHCM","Outdoor","452-01-22182-5120","Cell_S1972"
"anon_S1514",0.996000,91935.000000,106.601680,10.861440,"Thua so 208-195, to so 22, Xa Xuan Thoi Dong","Outdoor","452-01-20190-5870","Cell_S1514"
"anon_S1515",0.995000,91916.000000,106.802300,10.791810,"968 Nguyen Duy Trinh  phuong Phu Huu  q.9","Outdoor","452-01-20070-3205","Cell_S1515"
"anon_S1516",0.996000,91855.000000,106.692270,10.749540,"1041/21A To 13, Tran Xuan Soan, kp3, p.Tan Hung","Outdoor","452-01-22070-2758","Cell_S1516"
"anon_S1517",0.995000,91853.000000,106.767010,10.771500,"AC26, khu dan cu so 1, P.long Thanh My, Q.02 (Thuy 1090)","Outdoor","452-01-20022-1576","Cell_S1517"
"anon_S1518",0.998000,91844.000000,106.675550,10.800147,"170/19 Hoang Van Thu, p.9","Outdoor","452-01-20040-4342","Cell_S1518"
"anon_S1519",0.998000,91758.000000,106.753800,10.827190,"Cang Truong Tho - Phuoc Long ICD- Cong ty Co phan dich vu van tai Truong tho","Outdoor","452-01-20074-5038","Cell_S1519"
"anon_S1520",0.996000,91703.000000,106.691260,10.738860,"So 6 Duong so 7 - KDC Trung Son - Ap 4 - xa Binh Hung  - Q.Binh Chanh - TP.HCM","Outdoor","452-01-22132-6233","Cell_S1520"
"anon_S1521",0.997000,91683.000000,106.595200,10.813010,"So 15, duong so 16, ma nen ( 08 18 II ), P.Binh Hung Hoa B, Q.Binh Tan, Tp.HCM. A.Tien : 0903693769","Outdoor","452-01-22140-3940","Cell_S1521"
"anon_S1522",0.997000,91645.000000,106.680000,10.782870,"71A Rach Bung Binh  P.9  Q3","Outdoor","452-01-22032-1830","Cell_S1522"
"anon_S1523",0.997000,91587.000000,106.706800,10.830220,"116/21 Binh Loi - P.13 - Q.Binh Thanh","Outdoor","452-01-20030-4008","Cell_S1523"
"anon_S1524",0.997000,91507.000000,106.647700,10.762360,"24-30 DUONG SO 5A CU XA BINH THOI - P8Q11 - HCM","Outdoor","452-01-20020-3510","Cell_S1524"
"anon_S1525",0.997000,91496.000000,106.593190,10.826350,"KCN Vinh Loc","Outdoor","452-01-20130-5494","Cell_S1525"
"anon_S1526",0.997000,91450.000000,106.718200,10.751210,"36NH Cu xa ngan hang, P.Tan Thuan Tay","Outdoor","452-01-20072-2813","Cell_S1526"
"anon_S1527",0.997000,91439.000000,106.650150,10.760570,"17K/9 Duong Dinh Nghe, p.8","Outdoor","452-01-22112-3531","Cell_S1527"
"anon_S1528",0.985000,91394.000000,106.682060,10.819340,"1D15 Ng Thai Son  phuong 3  Go Vap","Outdoor","452-01-22182-5128","Cell_S1528"
"anon_S1529",0.997000,91349.000000,106.712350,10.744340,"214 (So cu 27B) Duong 37Phuong Tan Quy, Quan 7, TP. HCM","Outdoor","452-01-22070-2770","Cell_S1529"
"anon_S1530",0.996000,91316.000000,106.577340,10.813220,"F1/54B Huong lo 80  Ap 6  xa Vinh Loc A  Binh Chanh","Outdoor","452-01-22132-5441","Cell_S1530"
"anon_S1531",0.997000,91315.000000,106.763170,10.841190,"18A Duong so 04, KP4, P. Truong Tho, Q. Thu Duc, Tp. HCM","Outdoor","452-01-20074-5030","Cell_S1531"
"anon_S1532",0.998000,90940.000000,106.713560,10.806380,"141/1 XVNT  Cty 27/7","Outdoor","452-01-22150-4002","Cell_S1532"
"anon_S1533",0.997000,90874.000000,106.685660,10.790070,"82 Ly Chinh Thang, p.8 , Q.3","Outdoor","452-01-20034-1871","Cell_S1533"
"anon_S1534",0.997000,90834.000000,106.798960,10.862400,"11/24C Nam Cao  Ap Tan Nhon  p.Tan Phu","Outdoor","452-01-20018-3216","Cell_S1534"
"anon_S1535",0.997000,90679.000000,106.674240,10.769830,"702/45/32B Dien Bien Phu, p.10-","Outdoor","452-01-22102-3462","Cell_S1535"
"anon_S1536",0.995000,90656.000000,106.640200,10.802100,"Cong Hoa Tan Binh","Outdoor","452-01-22230-4518","Cell_S1536"
"anon_S1537",0.994000,90602.000000,106.717080,10.791640,"145 Vo Duy Ninh, P.22","Outdoor","452-01-20032-4119","Cell_S1537"
"anon_S1538",0.995000,90495.000000,106.584290,10.874940,"Thua so 397, to so 5, Xa Xuan Thoi Son, Hoc Mon /Le Tan Tai: 54382242-01264477369","Outdoor","452-01-20190-5901","Cell_S1538"
"anon_S1637",0.996000,86265.000000,106.782810,10.858270,"302 Linh Trung, kp 1, p.Linh Trung, THU DUC","Outdoor","452-01-20074-4979","Cell_S1637"
"anon_S1638",0.995000,86263.000000,106.725200,10.733160,"Toa An Nhan Dan Q7, Lo 4, So 3Duong tan Phu, P.Tan Phu, Q.07, TP.HCm","Outdoor","452-01-22070-2805","Cell_S1638"
"anon_S1639",0.992000,86179.000000,,,"NA","NA","452-01-20028-3980","Cell_S1639"
"anon_S1640",0.997000,86101.000000,106.716390,10.805860,"111 Duong D5, p.25","Outdoor","452-01-22150-4091","Cell_S1640"
"anon_S1641",0.995000,86084.000000,106.645860,10.883200,"46/3 khu pho 5, phuong Hiep Thanh , Q12","Outdoor","452-01-22122-3646","Cell_S1641"
"anon_S1642",0.996000,86048.000000,106.609090,10.668080,"A17/17B Ap 1, Xa Tan Quy Tay","Outdoor","452-01-20050-5464","Cell_S1642"
"anon_S1643",0.995000,86032.000000,106.623712,10.831847,"To 25 KP6 P.Dong Hung Thuan Q.12 Tp.HCM","Outdoor","452-01-22122-3620","Cell_S1643"
"anon_S1644",0.996000,86028.000000,106.636630,10.844740,"Thua dat so 517, to ban do so 105, P.14, Q.GV.Ong Duc: 01669313015","Outdoor","452-01-20180-5216","Cell_S1644"
"anon_S1645",0.996000,86005.000000,106.693600,10.785360,"42 Pham Ngoc Thach  p.6","Outdoor","452-01-20006-1828","Cell_S1645"
"anon_S1646",0.995000,85985.000000,106.627430,10.901984,"4/28B ap 1, xa Dong Thanh, Hoc Mon, TPHCM","Outdoor","452-01-20190-5854","Cell_S1646"
"anon_S1647",0.996000,85840.000000,106.603150,10.857050,"C36A ap my hoa 2, x.tan xuan, hoc mon. A.Tuan:0913857680","Outdoor","452-01-22190-5949","Cell_S1647"
"anon_S1648",0.996000,85840.000000,106.657980,10.798130,"324/8 Hoang Van Thu  P.4  Tan Binh","Outdoor","452-01-22230-4557","Cell_S1648"
"anon_S1649",0.996000,85833.000000,106.624060,10.784340,"122/8 Duong 23  P.PhuThoHoa, Q.TanPhu","Outdoor","452-01-22242-4722","Cell_S1649"
"anon_S1650",0.996000,85742.000000,106.734750,10.794730,"23 Duong 5 KP4 P.Binh An Q.2 Tp.HCM","Outdoor","452-01-20004-1525","Cell_S1650"
"anon_S1702",0.994000,83821.000000,106.721290,10.730572,"Main Remote Phu My Hung, Q7","Outdoor","452-01-20014-2803","Cell_S1702"
"anon_S1753",0.997000,81752.000000,106.683900,10.793340,"71/18, Phan Dinh Phung, P.17, Q.Phu Nhuan","Outdoor","452-01-22202-4323","Cell_S1753"
"anon_S1754",0.997000,81556.000000,106.700360,10.757720,"23 Duong so 45, p.6, Q.04, TP.HCM","Outdoor","452-01-20008-2236","Cell_S1754"
"anon_S1755",0.994000,81470.000000,106.799650,10.842510,"14/332C Duong 494, khu pho 4, p.Tang Nhon Phu A","Outdoor","452-01-20018-3229","Cell_S1755"
"anon_S1756",0.998000,81465.000000,106.682700,10.760409,"271/2 An Duong Vuong   P.3  Q.5","Outdoor","452-01-22052-2303","Cell_S1756"
"anon_S1757",0.997000,81447.000000,106.657410,10.782550,"57 Dat Thanh, P6, Q. Tan Binh, Tp. HCM -","Outdoor","452-01-20160-4600","Cell_S1757"
"anon_S1758",0.997000,81411.000000,106.602700,10.793830,"688/102/13  Duong Tan Ky Tan Quy  -Phuong Binh Hung Hoa-  Q.Binh Tan - TP.HCM. Landlord :Nguyen Thanh Son - Le Thi Thu Thuy. Tel: 0902.791608","Outdoor","452-01-22140-3914","Cell_S1758"
"anon_S1759",0.994000,81410.000000,106.641600,10.828550,"424 Pham Van Bach - P.15 - Q.Tan Binh","Outdoor","452-01-20180-5145","Cell_S1759"
"anon_S1760",0.997000,81328.000000,106.638940,10.747890,"365/26/26A, Hau Giang, P1,Q6 - Tp.HCM. Ong  Tran Viet Trung : 090.3639582 - 099.3166899","Outdoor","452-01-22062-2565","Cell_S1760"
"anon_S1761",0.992000,81206.000000,106.703580,10.735610,"B2-O4 Le Van Luong Phuong Tan Phong Quan 7","Outdoor","452-01-20072-2754","Cell_S1761"
"anon_S1762",0.997000,81201.000000,106.689595,10.803082,"10 Dang Thai Mai, p.7/","Outdoor","452-01-22202-4377","Cell_S1762"
"anon_S1334",0.992000,99208.000000,106.696500,10.765650,"43/2 Nguyen Thai Hoc  p.Cau Ong Lanh","Outdoor","452-01-20000-1094","Cell_S1334"
"anon_S1335",0.997000,99104.000000,106.712870,10.815550,"171 QUOC LO 13 - BINH THANH - HCM","Outdoor","452-01-22150-4019","Cell_S1335"
"anon_S1336",0.996000,99049.000000,106.690111,10.796293,"508/6F Cu Lao, p.2","Outdoor","452-01-20040-4341","Cell_S1336"
"anon_S1337",0.995000,99031.000000,106.582810,10.892340,"So A17E, ap Dan Thang 2, xa Tan Thoi Nhi, huyen Hoc Mon, thanh pho Ho Chi Minh.","Outdoor","452-01-20190-5934","Cell_S1337"
"anon_S1338",0.997000,98961.000000,106.670870,10.762163,"212 Nguyen Duy Duong; Vo Van Nhac: 0918868889","Outdoor","452-01-22102-3440","Cell_S1338"
"anon_S1339",0.997000,98922.000000,106.687260,10.824350,"40 ( so cu 42) Tran Phu Cuong, Phuong 5, Q.Go Vap/ Doan Xuan Lan/01217368000","Outdoor","452-01-22182-5197","Cell_S1339"
"anon_S1340",0.996000,98910.000000,106.704060,10.806760,"217/63 Bui Dinh Tuy, Phuong 24, Q.Binh Thanh, TP.HCM :A Canh 0916363946","Outdoor","452-01-20032-4128","Cell_S1340"
"anon_S1341",0.992000,98854.000000,106.665019,10.791368,"22/17 Bui Thi Xuan, p.3","Outdoor","452-01-20042-4560","Cell_S1341"
"anon_S1342",0.996000,98822.000000,106.572310,10.701630,"Thua 387, to so 15, xa Tan Nhat, Binh Chanh/ Ba Doi: '0835374145-0937671234","Outdoor","452-01-20050-6239","Cell_S1342"
"anon_S1851",0.997000,77655.000000,106.681170,10.784670,"16/95 Ky Dong  P.09  Q.03","Outdoor","452-01-20034-1845","Cell_S1851"
"anon_S1852",0.997000,77608.000000,106.631020,10.844450,"0.0","Outdoor","452-01-22122-3634","Cell_S1852"
"anon_S1853",0.997000,77597.000000,106.652840,10.881860,"118/2, KP2, P. Thoi An, Q12","Outdoor","452-01-22122-3617","Cell_S1853"
"anon_S1854",0.996000,77581.000000,106.659900,10.747920,"12/8 Ben Can Giuoc, p.11","Outdoor","452-01-20016-3059","Cell_S1854"
"anon_S1855",0.995000,77558.000000,106.742327,10.851208,"Thua 761 to 35 phuong Linh Dong","Outdoor","452-01-20074-4919","Cell_S1855"
"anon_S1856",0.997000,77555.000000,106.609570,10.771620,"270 Duong Dat Moi - P.Binh Tri Dong - Q. Binh Tan, HCM","Outdoor","452-01-20140-3879","Cell_S1856"
"anon_S1857",0.997000,77547.000000,106.734530,10.643420,"Thua 501  X.Long Thoi","Outdoor","452-01-20054-6005","Cell_S1857"
"anon_S1858",0.995000,77544.000000,106.726370,10.705040,"19 Khu C Khu X51 Pham Huu Lau P.Phu My Q.7 Tp.HCM","Outdoor","452-01-20014-2740","Cell_S1858"
"anon_S1859",0.997000,77501.000000,106.668200,10.770650,"436B/39 Duong 3/2, Phuong 12, Quan 10, Tp HCM","Outdoor","452-01-22102-3447","Cell_S1859"
"anon_S1860",0.996000,77499.000000,106.587500,10.724690,"Nen so 22 lo F Duong so 11A, Khu dan cu Tan tao, Ap 2, xa Tan Kien, huyen Binh Chanh/Le Minh The/0918555747","Outdoor","452-01-22132-6245","Cell_S1860"
"anon_S1861",0.996000,77482.000000,106.709270,10.760320,"C113 Doan Van Bo  p.13-","Outdoor","452-01-22040-2229","Cell_S1861"
"anon_S1862",0.995000,77443.000000,106.709850,10.789290,"32/6 Me Linh, p.19","Outdoor","452-01-22150-4089","Cell_S1862"
"anon_S1863",0.998000,77426.000000,106.651080,10.758080,"313  Nguyen Thi Nho  F. 16  Q. 11  TP. HCM","Outdoor","452-01-22112-3533","Cell_S1863"
"anon_S1864",0.997000,77410.000000,106.681380,10.753340,"33/6 Tran Binh Trong, Q5","Outdoor","452-01-22052-2336","Cell_S1864"
"anon_S1865",0.997000,77403.000000,106.679500,10.789980,"108/39 Tran Quang Dieu, p.14, Q.03, TP.HCM","Outdoor","452-01-22032-1898","Cell_S1865"
"anon_S1866",0.996000,77304.000000,106.625600,10.736570,"50 Duong 42, P10, Q. 6","Outdoor","452-01-20012-2542","Cell_S1866"
"anon_S1973",0.995000,73049.000000,106.608050,10.905500,"43/3 ap Trung dong, xa Thoi Tam Thon, hoc Mon, HCM","Outdoor","452-01-20190-5849","Cell_S1973"
"anon_S1974",0.997000,73032.000000,106.766530,10.779240,"88/35A Duong so 11, kp1, p.Cat Lai","Outdoor","452-01-20022-1556","Cell_S1974"
"anon_S1975",0.994000,72992.000000,106.593090,10.909920,"48/8 To 6  Ap Thoi Tay 2  X. Tan Hiep  Hoc Mon","Outdoor","452-01-20190-5806","Cell_S1975"
"anon_S1976",0.997000,72964.000000,106.655610,10.761180,"185/136 Pho Co Dieu, p.6","Outdoor","452-01-22112-3525","Cell_S1976"
"anon_S1977",0.996000,72913.000000,106.790412,10.791026,"797 Nguyen Duy Trinh P.Phu Huu Q9","Outdoor","452-01-20070-3218","Cell_S1977"
"anon_S1978",0.998000,72898.000000,106.775120,10.844748,"349 Ngo Quyen, p.Hiep Phu","Outdoor","452-01-22090-3238","Cell_S1978"
"anon_S1979",0.994000,72865.000000,106.721150,10.797210,"720 Dien Bien Phu, p.22-","Outdoor","452-01-20032-4095","Cell_S1979"
"anon_S1980",0.995000,72839.000000,106.704360,10.698370,"642A Le Van Luong, Ap 2, Xa Phuoc Kieng","Outdoor","452-01-20054-6024","Cell_S1980"
"anon_S1981",0.997000,72809.000000,106.636750,10.804060,"32/1B(So moi 6A) Tan Ky Tan Quy, p.15","Outdoor","452-01-22230-4596","Cell_S1981"
"anon_S1982",0.992000,72763.000000,106.700000,10.739734,"23- 27 Nguyen Huu Tho, Quan 7","Indoor","452-01-20072-2967","Cell_S1982"
"anon_S1983",0.995000,72761.000000,106.664830,10.835880,"206 Thong Nhat, p.10, Go vap, TP.HCM","Outdoor","452-01-22182-5194","Cell_S1983"
"anon_S1984",0.997000,72728.000000,106.675343,10.843454,"7 duong so 4, P.17, Q.Go Vap","Outdoor","452-01-22182-5214","Cell_S1984"
"anon_S1985",0.997000,72713.000000,106.730400,10.836760,"Dg 49-KP6- Hiep Binh Chanh-TD-HCM","Outdoor","452-01-20046-4966","Cell_S1985"
"anon_S1986",0.994000,72688.000000,106.735350,10.788530,"A27 Luong Dinh Cua, Khu Qui Hoach An Khanh,Quan 2","Outdoor","452-01-20004-1544","Cell_S1986"
"anon_S1987",0.997000,72674.000000,106.612500,10.716350,"35 KDC Viet Tai - Ho Ngoc Lam, kp2, p.An Lac","Outdoor","452-01-20028-3886","Cell_S1987"
"anon_S1988",0.998000,72626.000000,106.599870,10.788150,"967 TAN KY TAN QUY KP2 P.BiNH HuNG HOA A Q.BiNH TAN TP.HCM","Outdoor","452-01-22140-3807","Cell_S1988"
"anon_S1989",0.996000,72610.000000,106.622375,10.725568,"292/1 Duong 41, p.16","Outdoor","452-01-20088-3054","Cell_S1989"
"anon_S1990",0.997000,72578.000000,106.593300,10.802610,"85 duong so 1, P.Binh Hung Hoa B, Binh Tan/Pham Van Quang/0938740553","Outdoor","452-01-20026-3934","Cell_S1990"
"anon_S1991",0.995000,72570.000000,106.719220,10.828670,"11 duong so 45, kp2, phuong Hiep Binh Chanh, Thu Duc /","Outdoor","452-01-22222-5014","Cell_S1991"
"anon_S1992",0.996000,72564.000000,106.682520,10.792560,"129/25 Cao Thang, p.17, Phu Nhuan, Tp.HCM;","Outdoor","452-01-22202-4352","Cell_S1992"
"anon_S1993",0.997000,72544.000000,106.602970,10.777380,"Thua dat so 35, p.Binh Hung Hoa A","Outdoor","452-01-22140-3880","Cell_S1993"
"anon_S1994",0.996000,72458.000000,106.666100,10.762530,"118 Nguyen Tieu La, p.5, Quan 10, TP.HCM","Outdoor","452-01-20100-3471","Cell_S1994"
"anon_S1995",0.995000,72438.000000,106.773100,10.783930,"80/11/8 duong 42, P.Binh Trung Dong, Q2","Outdoor","452-01-20022-1563","Cell_S1995"
"anon_S1996",0.997000,72333.000000,106.681440,10.885850,"19/36 Ha Huy Giap  Q.12","Outdoor","452-01-20122-3608","Cell_S1996"
"anon_S1997",0.997000,72318.000000,106.715470,10.845830,"479/32/6 Quoc Lo 13 (thua 477, To ban do so 930), P.Hiep Binh Chanh, Q.Thu Duc","Outdoor","452-01-20046-5027","Cell_S1997"
"anon_S1539",0.997000,90406.000000,106.797090,10.839120,"246A La Xuan Oai Phuong Tang Nhon Phu A Q9","Outdoor","452-01-20070-3248","Cell_S1539"
