Region,District Code,District,LONGITUDE,LATITUDE,Geohash,CELL_NAME
"Central",1,"Marina South",103.860503,1.278887,"w21z72","Cell_S429"
"Central",1,"Marina South",103.854157,1.279430,"w21z72","Cell_S504"
"Central",1,"Marina South",103.860503,1.278887,"w21z72","Cell_S541"
"Central",1,"Marina Esplanade Suntec",103.857049,1.291595,"w21z77","Cell_S604"
"Central",2,"Prince Edward Anson Road",103.846245,1.275095,"w21z70","Cell_S1016"
"Central",3,"Redhill Bukit Merah Alexandra",103.818799,1.282932,"w21z63","Cell_S1299"
"Central",3,"Outram Road Tiong Bahru",103.831792,1.277345,"w21z6b","Cell_S1327"
"Central",3,"Outram Road Tiong Bahru",103.837168,1.280117,"w21z6c","Cell_S1376"
"Central",4,"Habourfront Telok Blangah",103.810803,1.266258,"w21z4q","Cell_S1491"
"West",5,"Clementi",103.771879,1.324898,"w21z93","Cell_S1911"
"West",5,"Clementi",103.761112,1.304835,"w21z3j","Cell_S1914"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.783527,1.306687,"w21z3t","Cell_S2061"
"West",5,"Clementi",103.764521,1.318450,"w21z90","Cell_S2122"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.776715,1.294039,"w21z37","Cell_S2140"
"West",5,"Clementi",103.762500,1.293059,"w21z35","Cell_S2238"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.772897,1.302721,"w21z3m","Cell_S2293"
"Central",7,"Bugis Victoria Street Rochor",103.849286,1.300076,"w21z7h","Cell_S2560"
"Central",7,"Kampong Glam Beach Road",103.861850,1.302944,"w21z7m","Cell_S2590"
"Central",7,"Bugis Victoria Street Rochor",103.851448,1.303904,"w21z7j","Cell_S2663"
"Central",8,"Lavender Jalan Besar",103.854640,1.303811,"w21z7m","Cell_S2764"
"Central",8,"Lavender Jalan Besar",103.854640,1.303811,"w21z7m","Cell_S2772"
"Central",9,"Orchard Road",103.833131,1.304591,"w21z6v","Cell_S2841"
"Central",9,"Cavenagh Road Scotts Road Newton",103.847827,1.306775,"w21z7j","Cell_S2848"
"Central",9,"Cavenagh Road Scotts Road Newton",103.836319,1.310498,"w21z6y","Cell_S2897"
"Central",9,"Cavenagh Road Scotts Road Newton",103.837275,1.312524,"w21z6y","Cell_S2935"
"Central",9,"Orchard Road",103.831594,1.294505,"w21z6e","Cell_S3017"
"Central",9,"Cavenagh Road Scotts Road Newton",103.839711,1.306932,"w21z6v","Cell_S3081"
"Central",9,"Orchard Road",103.836128,1.301294,"w21z6u","Cell_S3113"
"Central",9,"Cavenagh Road Scotts Road Newton",103.846775,1.303482,"w21z7j","Cell_S3120"
"West",10,"Bukit Timah Farrer Road Coronation Road",103.812523,1.321803,"w21zd2","Cell_S3183"
"North",10,"Bukit Timah Stevens Road",103.823788,1.319856,"w21zd8","Cell_S3287"
"North",10,"Bukit Timah Stevens Road",103.830313,1.315667,"w21z6x","Cell_S3295"
"West",10,"Bukit Timah Farrer Road Coronation Road",103.788739,1.317929,"w21z3z","Cell_S3385"
"North",11,"Thomson Road",103.837492,1.340038,"w21zdg","Cell_S3568"
"North",11,"Bukit Timah old Turf Club",103.809412,1.334095,"w21zd4","Cell_S3611"
"North",11,"Bukit Timah old Turf Club",103.809412,1.334095,"w21zd4","Cell_S3711"
"North",11,"Thomson Road",103.839438,1.334524,"w21zdf","Cell_S3723"
"North-East",13,"Potong Pasir Housing Estate",103.866725,1.330195,"w21zed","Cell_S4139"
"North-East",13,"Potong Pasir Housing Estate",103.863259,1.335443,"w21ze7","Cell_S4140"
"North-East",13,"Woodleigh Potong Pasir Macpherson",103.871573,1.326340,"w21ze9","Cell_S4144"
"North-East",13,"Woodleigh Potong Pasir Macpherson",103.874936,1.322186,"w21ze8","Cell_S4216"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.892056,1.322418,"w21zs0","Cell_S4275"
"East",14,"Kembangan",103.907970,1.334484,"w21zs6","Cell_S4305"
"East",14,"Kembangan",103.911597,1.320656,"w21zs8","Cell_S4391"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.893856,1.314698,"w21zkp","Cell_S4399"
"East",14,"Kallang Aljunied Geylang",103.882895,1.319061,"w21zeb","Cell_S4639"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.892775,1.324277,"w21zs1","Cell_S4664"
"East",15,"Katong Joo Chiat",103.903824,1.307956,"w21zkq","Cell_S4864"
"East",15,"Katong Tanjong Rhu",103.871364,1.292051,"w21z7e","Cell_S4911"
"East",15,"Marine Parade",103.916199,1.306338,"w21zkt","Cell_S4925"
"East",15,"Katong Tanjong Rhu",103.895745,1.301942,"w21zkj","Cell_S4964"
"East",15,"Katong Joo Chiat",103.901898,1.304636,"w21zkm","Cell_S5013"
"East",15,"Katong Tanjong Rhu",103.896956,1.305819,"w21zkj","Cell_S5131"
"East",16,"Bedok Chai Chee",103.918065,1.330598,"w21zsd","Cell_S5277"
"East",16,"Bedok Chai Chee",103.944470,1.328131,"w21zt3","Cell_S5424"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.955537,1.321543,"w21zt8","Cell_S5538"
"East",16,"Bedok Chai Chee",103.960855,1.314654,"w21zmx","Cell_S5549"
"East",16,"Bedok Chai Chee",103.943362,1.322159,"w21zt2","Cell_S5584"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.966633,1.334766,"w21ztf","Cell_S5696"
"East",17,"Changi Airport",103.991779,1.361879,"w21zwr","Cell_S5773"
"East",17,"Changi Airport",103.995850,1.374481,"w21zy6","Cell_S5818"
"East",17,"Loyang",103.964677,1.380300,"w21zvg","Cell_S5844"
"East",17,"Changi Coast",104.022301,1.364037,"w21zz0","Cell_S5864"
"East",18,"Tampines Simei",103.943791,1.351399,"w21ztq","Cell_S6074"
"East",18,"Pasir Ris",103.942957,1.374144,"w21zv6","Cell_S6180"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.885412,1.344482,"w21zeu","Cell_S6830"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.895889,1.378478,"w21zu4","Cell_S6895"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.897160,1.366955,"w21zu0","Cell_S6983"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.885043,1.341451,"w21zeu","Cell_S7010"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.891935,1.379230,"w21zu5","Cell_S7098"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.898123,1.358007,"w21zsr","Cell_S7160"
"North-East",19,"Serangoon Central Serangoon Gardens",103.868317,1.349692,"w21zet","Cell_S7174"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.883737,1.352531,"w21zey","Cell_S7251"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.890106,1.341066,"w21zsh","Cell_S7472"
"North-East",20,"Ang Mo Kio",103.842338,1.380335,"w21zfg","Cell_S7965"
"North-East",20,"Ang Mo Kio",103.858942,1.365684,"w21zg2","Cell_S7989"
"North-East",20,"Bishan Thomson Road",103.836068,1.351769,"w21zdy","Cell_S8178"
"North-East",20,"Bishan Thomson Road",103.828822,1.356695,"w21zdw","Cell_S8287"
"West",22,"Jurong West Lakeside Boon Lay",103.724433,1.350858,"w21z8m","Cell_S8641"
"West",22,"Jurong Joo Koon",103.660786,1.314352,"w21xqz","Cell_S8706"
"West",22,"Jurong West Lakeside Boon Lay",103.723744,1.352564,"w21z8q","Cell_S8932"
"West",22,"Jurong Tuas",103.681575,1.343577,"w21xxk","Cell_S9048"
"West",22,"Jurong Joo Koon",103.669784,1.291616,"w21xr5","Cell_S9187"
"West",22,"Jurong East",103.746695,1.319018,"w21z8b","Cell_S9266"
"West",22,"Jurong West Lakeside Boon Lay",103.712830,1.349448,"w21z8j","Cell_S9345"
"West",22,"Jurong Joo Koon",103.689353,1.330385,"w21xxd","Cell_S9510"
"West",22,"Jurong East",103.740055,1.341785,"w21z8s","Cell_S9612"
"West",22,"Jurong Joo Koon",103.690830,1.316234,"w21xrx","Cell_S9613"
"North",23,"Bukit Panjang",103.764142,1.387616,"w21zch","Cell_S9741"
"North",23,"Yew Tee Choa Chu Kang",103.740018,1.383787,"w21zbe","Cell_S9795"
"North",23,"Bukit Panjang",103.775222,1.371843,"w21zc3","Cell_S10035"
"West",23,"Bukit Batok Bukit Gombak",103.754664,1.352251,"w21z8y","Cell_S10127"
"North",23,"Yew Tee Choa Chu Kang",103.746060,1.384288,"w21zbu","Cell_S10145"
"North",23,"Bukit Panjang",103.774286,1.381372,"w21zc7","Cell_S10173"
"West",23,"Bukit Batok Bukit Gombak",103.740907,1.346603,"w21z8t","Cell_S10188"
"North",23,"Yew Tee Choa Chu Kang",103.749680,1.395924,"w21zby","Cell_S10268"
"North",23,"Yew Tee Choa Chu Kang",103.734946,1.377830,"w21zbd","Cell_S10315"
"North",23,"Bukit Panjang",103.768202,1.380235,"w21zc7","Cell_S10340"
"West",23,"Bukit Batok Bukit Gombak",103.760517,1.346151,"w21z9j","Cell_S10344"
"North",24,"Neo Tiew Kranji",103.719319,1.427446,"w23b05","Cell_S10486"
"North",25,"Mandai Sungei Kadut",103.758790,1.406492,"w23b10","Cell_S10524"
"North",25,"Woodlands Marsiling Amiralty",103.806951,1.443271,"w23b4n","Cell_S10549"
"North",25,"Woodlands Marsiling Amiralty",103.776739,1.441683,"w23b1q","Cell_S10734"
"North",25,"Woodlands Marsiling Amiralty",103.765387,1.434640,"w23b1j","Cell_S11058"
"North",25,"Woodlands Marsiling Amiralty",103.775427,1.434687,"w23b1m","Cell_S11092"
"North",27,"Yishun Khatib",103.847311,1.420924,"w23b54","Cell_S11549"
"North",27,"Sembawang",103.804891,1.459241,"w23b61","Cell_S11551"
"North",27,"Sembawang",103.804891,1.459241,"w23b61","Cell_S11659"
"West",,"Jurong East",103.748983,1.333136,"w21z8f","Cell_S23"
"Central",1,"Chinatown",103.843980,1.285770,"w21z74","Cell_S80"
"Central",1,"Raffles Place",103.849632,1.283281,"w21z71","Cell_S370"
"Central",1,"Marina South",103.854157,1.279430,"w21z72","Cell_S488"
"Central",1,"Marina South",103.854157,1.279430,"w21z72","Cell_S537"
"Central",1,"Marina South",103.854971,1.279645,"w21z72","Cell_S682"
"Central",1,"Marina South",103.860503,1.278887,"w21z72","Cell_S888"
"Central",3,"Outram Road Tiong Bahru",103.837108,1.288174,"w21z6f","Cell_S1136"
"Central",3,"Queenstown Commonwealth",103.800391,1.303802,"w21z6j","Cell_S1201"
"Central",3,"Redhill Bukit Merah Alexandra",103.818484,1.288429,"w21z66","Cell_S1344"
"Central",3,"Outram Road Tiong Bahru",103.838264,1.286544,"w21z6f","Cell_S1410"
"Central",3,"Redhill Bukit Merah Alexandra",103.818484,1.288429,"w21z66","Cell_S1447"
"Central",4,"Habourfront Telok Blangah",103.820470,1.277398,"w21z62","Cell_S1500"
"Central",4,"Habourfront Telok Blangah",103.822064,1.250227,"w21z4e","Cell_S1622"
"Central",4,"Habourfront Telok Blangah",103.822396,1.264379,"w21z4w","Cell_S1631"
"Central",4,"Habourfront Telok Blangah",103.830821,1.257347,"w21z4s","Cell_S1666"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.783527,1.306687,"w21z3t","Cell_S1675"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.774130,1.304074,"w21z3m","Cell_S1679"
"West",5,"Clementi",103.754395,1.318088,"w21z2z","Cell_S1925"
"Central",6,"Central Fire Station Hill Street",103.853274,1.293287,"w21z75","Cell_S2406"
"Central",6,"Central Fire Station Hill Street",103.851181,1.291189,"w21z75","Cell_S2418"
"Central",6,"Central Fire Station Hill Street",103.849211,1.290038,"w21z74","Cell_S2436"
"Central",7,"Kampong Glam Beach Road",103.864144,1.301894,"w21z7m","Cell_S2520"
"Central",7,"Bugis Victoria Street Rochor",103.854506,1.301476,"w21z7k","Cell_S2570"
"Central",9,"Orchard Road",103.837317,1.302685,"w21z6v","Cell_S2893"
"Central",9,"Orchard Road",103.842696,1.292165,"w21z6g","Cell_S2968"
"Central",9,"Cavenagh Road Scotts Road Newton",103.837740,1.310801,"w21z6y","Cell_S3093"
"Central",9,"Orchard Road",103.839172,1.290089,"w21z6f","Cell_S3114"
"West",10,"Holland Road Ghim Moh",103.795001,1.331432,"w21z9f","Cell_S3233"
"North",10,"Bukit Timah Stevens Road",103.817943,1.318806,"w21zd2","Cell_S3462"
"North-East",12,"Balestier Bendemeer",103.863191,1.327904,"w21ze3","Cell_S3992"
"North-East",12,"Balestier Bendemeer",103.863191,1.327904,"w21ze3","Cell_S3993"
"North-East",13,"Woodleigh Potong Pasir Macpherson",103.876816,1.326514,"w21zec","Cell_S4123"
"East",14,"Kallang Aljunied Geylang",103.879702,1.325293,"w21zec","Cell_S4278"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.895394,1.331995,"w21zs4","Cell_S4416"
"East",14,"Kembangan",103.901687,1.334044,"w21zs6","Cell_S4551"
"East",14,"Kembangan",103.905659,1.337016,"w21zs7","Cell_S4578"
"East",14,"Stadium",103.878441,1.311920,"w21z7y","Cell_S4627"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.901248,1.331550,"w21zs6","Cell_S4686"
"East",14,"Kembangan",103.907970,1.334484,"w21zs6","Cell_S4745"
"East",15,"Katong Tanjong Rhu",103.896956,1.305819,"w21zkj","Cell_S4831"
"East",15,"Katong Tanjong Rhu",103.871031,1.298084,"w21z7s","Cell_S5035"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.960174,1.331248,"w21ztd","Cell_S5188"
"East",16,"Bedok Chai Chee",103.929041,1.334704,"w21zsf","Cell_S5240"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.963584,1.334266,"w21ztd","Cell_S5278"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.964629,1.337703,"w21ztg","Cell_S5363"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.956282,1.332549,"w21ztd","Cell_S5441"
"East",16,"Bedok Chai Chee",103.941370,1.316225,"w21zmp","Cell_S5554"
"East",16,"Bedok Chai Chee",103.933307,1.321291,"w21zt0","Cell_S5645"
"East",16,"Bedok Chai Chee",103.942628,1.333533,"w21zt6","Cell_S5707"
"East",17,"Changi Coast",104.002841,1.376745,"w21zyd","Cell_S5790"
"East",17,"Changi Coast",104.002841,1.376745,"w21zyd","Cell_S5899"
"East",18,"Tampines Simei",103.928171,1.347401,"w21zsv","Cell_S6111"
"East",18,"Tampines Simei",103.961605,1.355053,"w21ztw","Cell_S6203"
"East",18,"Tampines Simei",103.944918,1.357072,"w21ztr","Cell_S6280"
"East",18,"Pasir Ris",103.939596,1.376419,"w21zv4","Cell_S6305"
"East",18,"Tampines Simei",103.959436,1.353164,"w21ztw","Cell_S6377"
"East",18,"Tampines Simei",103.949574,1.349800,"w21ztm","Cell_S6388"
"East",18,"Tampines Simei",103.951008,1.343019,"w21ztk","Cell_S6422"
"East",18,"Tampines Simei",103.928171,1.347401,"w21zsv","Cell_S6459"
"East",18,"Tampines Simei",103.935734,1.355065,"w21ztn","Cell_S6474"
"East",18,"Tampines Simei",103.949430,1.340687,"w21ztk","Cell_S6659"
"East",18,"Tampines Simei",103.952555,1.341795,"w21ztk","Cell_S6661"
"East",18,"Tampines Simei",103.931611,1.347771,"w21ztj","Cell_S6718"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.890728,1.364857,"w21zu0","Cell_S6801"
"North-East",19,"Sengkang Buangkok",103.877872,1.362265,"w21zez","Cell_S6831"
"North-East",19,"Sengkang Buangkok",103.900072,1.386304,"w21zuk","Cell_S6995"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.891910,1.359608,"w21zsp","Cell_S7079"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.893925,1.367777,"w21zu0","Cell_S7279"
"North-East",19,"Punggol",103.909882,1.392106,"w21zut","Cell_S7412"
"North-East",19,"Serangoon Central Serangoon Gardens",103.868843,1.351254,"w21zet","Cell_S7450"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.890855,1.354960,"w21zsn","Cell_S7517"
"North-East",19,"Serangoon Central Serangoon Gardens",103.871224,1.358442,"w21zex","Cell_S7726"
"North-East",20,"Ang Mo Kio",103.838249,1.366524,"w21zfb","Cell_S8003"
"North-East",20,"Ang Mo Kio",103.835693,1.374734,"w21zff","Cell_S8237"
"North-East",20,"Bishan Thomson Road",103.852539,1.350080,"w21zej","Cell_S8240"
"North-East",20,"Bishan Thomson Road",103.848536,1.347974,"w21zej","Cell_S8328"
"West",22,"Jurong Joo Koon",103.693857,1.306897,"w21xrt","Cell_S8683"
"West",22,"Jurong West Lakeside Boon Lay",103.689734,1.341621,"w21xxs","Cell_S8736"
"West",22,"Jurong West Lakeside Boon Lay",103.706817,1.339029,"w21xxg","Cell_S8739"
"West",22,"Jurong East",103.736517,1.339016,"w21z8e","Cell_S8886"
"West",22,"Jurong East",103.728627,1.312803,"w21z2q","Cell_S8889"
"West",22,"Jurong East",103.731912,1.318036,"w21z2r","Cell_S8973"
"West",22,"Jurong East",103.734887,1.331878,"w21z8d","Cell_S9027"
"West",22,"Jurong Tuas",103.681575,1.343577,"w21xxk","Cell_S9078"
"West",22,"Jurong East",103.728627,1.312803,"w21z2q","Cell_S9144"
"West",22,"Jurong Tuas",103.653197,1.313499,"w21xqx","Cell_S9216"
"West",22,"Jurong Tuas",103.681575,1.343577,"w21xxk","Cell_S9277"
"West",22,"Jurong Joo Koon",103.693857,1.306897,"w21xrt","Cell_S9387"
"West",22,"Jurong West Lakeside Boon Lay",103.695474,1.346886,"w21xxt","Cell_S9455"
"North",23,"Yew Tee Choa Chu Kang",103.746060,1.384288,"w21zbu","Cell_S9750"
"North",23,"Bukit Panjang",103.775452,1.374434,"w21zc6","Cell_S9917"
"North",23,"Yew Tee Choa Chu Kang",103.749520,1.402154,"w21zbz","Cell_S10257"
"West",23,"Bukit Batok Bukit Gombak",103.751833,1.363938,"w21zbb","Cell_S10265"
"North",23,"Bukit Panjang",103.760362,1.385572,"w21zch","Cell_S10336"
"North",24,"Neo Tiew Kranji",103.719319,1.427446,"w23b05","Cell_S10504"
"North",25,"Woodlands Marsiling Amiralty",103.785955,1.435656,"w23b1t","Cell_S10612"
"North",25,"Woodlands Marsiling Amiralty",103.787911,1.443009,"w23b1y","Cell_S10936"
"North",25,"Woodlands Marsiling Amiralty",103.762137,1.425087,"w23b15","Cell_S11004"
"North",25,"Woodlands Marsiling Amiralty",103.802296,1.436499,"w23b4j","Cell_S11074"
"North",25,"Mandai Sungei Kadut",103.749536,1.408081,"w23b0b","Cell_S11154"
"North",27,"Sembawang",103.818891,1.450102,"w23b4r","Cell_S11399"
"North",27,"Yishun Khatib",103.838725,1.440396,"w23b4y","Cell_S11437"
"North",27,"Sembawang",103.824642,1.460503,"w23b69","Cell_S11483"
"North",27,"Yishun Khatib",103.844040,1.428977,"w23b5h","Cell_S11673"
"North",27,"Sembawang",103.817663,1.446352,"w23b4r","Cell_S11691"
"North",27,"Yishun Khatib",103.832206,1.419976,"w23b4f","Cell_S11720"
"North-East",28,"Yio Chu Kang",103.862457,1.383358,"w21zg7","Cell_S11835"
"Central",,"Tanjong Pagar",103.839416,1.278491,"w21z6b","Cell_S57"
"Central",1,"Raffles Place",103.852970,1.286193,"w21z74","Cell_S224"
"Central",1,"Marina Esplanade Suntec",103.857987,1.294503,"w21z77","Cell_S360"
"Central",1,"Raffles Place",103.852523,1.285892,"w21z74","Cell_S371"
"Central",1,"Robinson Road Shenton Way",103.848408,1.276993,"w21z70","Cell_S665"
"Central",2,"Tanjong Pagar",103.841999,1.281866,"w21z6c","Cell_S1007"
"Central",2,"Prince Edward Anson Road",103.843715,1.273174,"w21z5p","Cell_S1054"
"Central",3,"Outram Road Tiong Bahru",103.838264,1.286544,"w21z6f","Cell_S1309"
"Central",4,"Habourfront Telok Blangah",103.828839,1.243611,"w21z4d","Cell_S1457"
"Central",4,"Habourfront Telok Blangah",103.822396,1.264379,"w21z4w","Cell_S1579"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.801922,1.277305,"w21z60","Cell_S1730"
"West",5,"Clementi",103.770853,1.315351,"w21z3r","Cell_S1857"
"West",5,"Clementi",103.758479,1.301510,"w21z3h","Cell_S1912"
"West",5,"Clementi",103.764859,1.320928,"w21z90","Cell_S1917"
"West",5,"Clementi",103.767290,1.309343,"w21z3q","Cell_S1968"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.790015,1.297991,"w21z3u","Cell_S2009"
"West",5,"Clementi",103.762236,1.321499,"w21z90","Cell_S2038"
"West",5,"Clementi",103.765261,1.304763,"w21z3j","Cell_S2209"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.781566,1.308118,"w21z3w","Cell_S2257"
"West",5,"Clementi",103.770665,1.310919,"w21z3q","Cell_S2261"
"West",5,"Clementi",103.751991,1.310324,"w21z2y","Cell_S2363"
"West",5,"Clementi",103.761002,1.326275,"w21z91","Cell_S2371"
"Central",6,"Central Fire Station Hill Street",103.853332,1.294076,"w21z75","Cell_S2390"
"Central",6,"Central Fire Station Hill Street",103.849211,1.290038,"w21z74","Cell_S2451"
"Central",7,"Bugis Victoria Street Rochor",103.854506,1.301476,"w21z7k","Cell_S2535"
"Central",7,"Bugis Victoria Street Rochor",103.849286,1.300076,"w21z7h","Cell_S2556"
"Central",7,"Bugis Victoria Street Rochor",103.854506,1.301476,"w21z7k","Cell_S2602"
"Central",8,"Lavender Jalan Besar",103.851852,1.305897,"w21z7j","Cell_S2760"
"Central",8,"Lavender Jalan Besar",103.859065,1.311555,"w21z7q","Cell_S2774"
"Central",9,"Orchard Road",103.830239,1.305261,"w21z6t","Cell_S2829"
"Central",9,"Orchard Road",103.829222,1.306968,"w21z6t","Cell_S2930"
"Central",9,"Orchard Road",103.836444,1.301495,"w21z6u","Cell_S2949"
"Central",9,"Cavenagh Road Scotts Road Newton",103.836495,1.311935,"w21z6y","Cell_S2991"
"Central",9,"Orchard Road",103.844555,1.299896,"w21z7h","Cell_S3051"
"West",10,"Holland Road Ghim Moh",103.795001,1.331432,"w21z9f","Cell_S3210"
"West",10,"Bukit Timah Farrer Road Coronation Road",103.805378,1.316429,"w21z6p","Cell_S3401"
"North",10,"Bukit Timah Stevens Road",103.808111,1.316124,"w21z6p","Cell_S3503"
"North",11,"Bukit Timah old Turf Club",103.811135,1.341922,"w21zdk","Cell_S3622"
"North",11,"Thomson Road",103.832973,1.338296,"w21zdg","Cell_S3727"
"North-East",12,"Geylang Bahru",103.862165,1.311068,"w21z7q","Cell_S3745"
"North-East",12,"Balestier Bendemeer",103.858578,1.328556,"w21ze3","Cell_S3981"
"North-East",12,"Balestier Bendemeer",103.844816,1.323315,"w21ze0","Cell_S4028"
"North-East",13,"Paya Lebar (old) Airport",103.886478,1.328178,"w21zec","Cell_S4138"
"North-East",13,"Woodleigh Potong Pasir Macpherson",103.874377,1.329269,"w21ze9","Cell_S4240"
"North-East",13,"MacPherson Road",103.878938,1.335855,"w21zeg","Cell_S4262"
"East",14,"Stadium",103.884402,1.312304,"w21z7y","Cell_S4371"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.893856,1.314698,"w21zkp","Cell_S4400"
